budget,genre_id,id,original_language,original_title,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
40000000,18,1907,en,"The Beach",41.3621,2000-02-11,144057000,119,Released,"The Beach",6.3,1233
40000000,12,1907,en,"The Beach",41.3621,2000-02-11,144057000,119,Released,"The Beach",6.3,1233
40000000,10749,1907,en,"The Beach",41.3621,2000-02-11,144057000,119,Released,"The Beach",6.3,1233
40000000,53,1907,en,"The Beach",41.3621,2000-02-11,144057000,119,Released,"The Beach",6.3,1233
25000000,10749,1909,en,"Don Juan DeMarco",8.87061,1994-10-01,22200000,97,Released,"Don Juan DeMarco",6.2,183
25000000,18,1909,en,"Don Juan DeMarco",8.87061,1994-10-01,22200000,97,Released,"Don Juan DeMarco",6.2,183
25000000,35,1909,en,"Don Juan DeMarco",8.87061,1994-10-01,22200000,97,Released,"Don Juan DeMarco",6.2,183
160000000,12,1911,en,"The 13th Warrior",27.2202,1999-08-27,61698900,102,Released,"The 13th Warrior",6.4,510
160000000,14,1911,en,"The 13th Warrior",27.2202,1999-08-27,61698900,102,Released,"The 13th Warrior",6.4,510
160000000,28,1911,en,"The 13th Warrior",27.2202,1999-08-27,61698900,102,Released,"The 13th Warrior",6.4,510
12806000,18,1913,es,"Mar adentro",17.3637,2004-09-03,38535200,125,Released,"The Sea Inside",7.2,219
40000000,18,1921,en,"Sweet November",19.3728,2001-02-16,65754200,119,Released,"Sweet November",6.4,278
40000000,10749,1921,en,"Sweet November",19.3728,2001-02-16,65754200,119,Released,"Sweet November",6.4,278
55000000,28,1924,en,Superman,48.5071,1978-12-13,300218000,143,Released,Superman,6.9,1022
55000000,12,1924,en,Superman,48.5071,1978-12-13,300218000,143,Released,Superman,6.9,1022
55000000,14,1924,en,Superman,48.5071,1978-12-13,300218000,143,Released,Superman,6.9,1022
55000000,878,1924,en,Superman,48.5071,1978-12-13,300218000,143,Released,Superman,6.9,1022
137000000,18,1927,en,Hulk,34.9817,2003-06-19,245360000,138,Released,Hulk,5.3,1533
137000000,28,1927,en,Hulk,34.9817,2003-06-19,245360000,138,Released,Hulk,5.3,1533
137000000,878,1927,en,Hulk,34.9817,2003-06-19,245360000,138,Released,Hulk,5.3,1533
215000000,28,1930,en,"The Amazing Spider-Man",89.8663,2012-06-27,752216000,136,Released,"The Amazing Spider-Man",6.5,6586
215000000,12,1930,en,"The Amazing Spider-Man",89.8663,2012-06-27,752216000,136,Released,"The Amazing Spider-Man",6.5,6586
215000000,14,1930,en,"The Amazing Spider-Man",89.8663,2012-06-27,752216000,136,Released,"The Amazing Spider-Man",6.5,6586
13000000,18,1931,en,"Stomp the Yard",6.92205,2007-05-16,75511100,114,Released,"Stomp the Yard",6.1,88
13000000,10402,1931,en,"Stomp the Yard",6.92205,2007-05-16,75511100,114,Released,"Stomp the Yard",6.1,88
0,27,1933,en,"The Others",25.8814,2001-08-02,0,101,Released,"The Others",7.4,1660
0,18,1933,en,"The Others",25.8814,2001-08-02,0,101,Released,"The Others",7.4,1660
0,9648,1933,en,"The Others",25.8814,2001-08-02,0,101,Released,"The Others",7.4,1660
0,53,1933,en,"The Others",25.8814,2001-08-02,0,101,Released,"The Others",7.4,1660
25000000,10749,1934,en,"Shakespeare in Love",31.793,1998-12-11,289318000,122,Released,"Shakespeare in Love",6.8,796
25000000,36,1934,en,"Shakespeare in Love",31.793,1998-12-11,289318000,122,Released,"Shakespeare in Love",6.8,796
15000000,28,1946,en,eXistenZ,21.928,1999-04-14,2856710,97,Released,eXistenZ,6.7,475
15000000,53,1946,en,eXistenZ,21.928,1999-04-14,2856710,97,Released,eXistenZ,6.7,475
15000000,878,1946,en,eXistenZ,21.928,1999-04-14,2856710,97,Released,eXistenZ,6.7,475
15000000,27,1946,en,eXistenZ,21.928,1999-04-14,2856710,97,Released,eXistenZ,6.7,475
30000000,18,1947,en,"An Unfinished Life",6.35397,2005-09-09,18618300,108,Released,"An Unfinished Life",6.7,161
12000000,28,1948,en,Crank,47.9928,2006-08-31,42931000,88,Released,Crank,6.6,1151
12000000,53,1948,en,Crank,47.9928,2006-08-31,42931000,88,Released,Crank,6.6,1151
12000000,80,1948,en,Crank,47.9928,2006-08-31,42931000,88,Released,Crank,6.6,1151
65000000,80,1949,en,Zodiac,51.9709,2007-03-02,84785900,157,Released,Zodiac,7.3,2023
65000000,18,1949,en,Zodiac,51.9709,2007-03-02,84785900,157,Released,Zodiac,7.3,2023
65000000,9648,1949,en,Zodiac,51.9709,2007-03-02,84785900,157,Released,Zodiac,7.3,2023
65000000,53,1949,en,Zodiac,51.9709,2007-03-02,84785900,157,Released,Zodiac,7.3,2023
0,18,1950,en,"Lucky You",6.16287,2007-05-01,5761920,124,Released,"Lucky You",5.4,81
0,10749,1950,en,"Lucky You",6.16287,2007-05-01,5761920,124,Released,"Lucky You",5.4,81
14200000,18,1951,da,Manderlay,7.05145,2005-05-16,674918,139,Released,Manderlay,6.9,78
13000000,878,1954,en,"The Butterfly Effect",73.3075,2004-01-22,96060900,113,Released,"The Butterfly Effect",7.3,2060
13000000,53,1954,en,"The Butterfly Effect",73.3075,2004-01-22,96060900,113,Released,"The Butterfly Effect",7.3,2060
5000000,18,1955,en,"The Elephant Man",30.2711,1980-10-02,26010900,124,Released,"The Elephant Man",7.9,719
5000000,36,1955,en,"The Elephant Man",30.2711,1980-10-02,26010900,124,Released,"The Elephant Man",7.9,719
3500000,9648,1956,en,Gerry,5.03895,2002-01-12,0,103,Released,Gerry,6.2,68
3500000,18,1956,en,Gerry,5.03895,2002-01-12,0,103,Released,Gerry,6.2,68
3500000,12,1956,en,Gerry,5.03895,2002-01-12,0,103,Released,Gerry,6.2,68
38000000,18,1957,en,Enough,11.5008,2002-05-24,51801200,114,Released,Enough,6.2,264
38000000,53,1957,en,Enough,11.5008,2002-05-24,51801200,114,Released,Enough,6.2,264
8000000,35,1958,fr,"8 femmes",8.20483,2002-01-08,0,111,Released,"8 Women",6.9,196
8000000,53,1958,fr,"8 femmes",8.20483,2002-01-08,0,111,Released,"8 Women",6.9,196
8000000,10402,1958,fr,"8 femmes",8.20483,2002-01-08,0,111,Released,"8 Women",6.9,196
8000000,80,1958,fr,"8 femmes",8.20483,2002-01-08,0,111,Released,"8 Women",6.9,196
8000000,9648,1958,fr,"8 femmes",8.20483,2002-01-08,0,111,Released,"8 Women",6.9,196
1500000,35,1961,en,"My Name Is Bruce",7.5591,2007-10-01,173066,86,Released,"My Name Is Bruce",5.9,107
1500000,27,1961,en,"My Name Is Bruce",7.5591,2007-10-01,173066,86,Released,"My Name Is Bruce",5.9,107
155000000,10752,1966,en,Alexander,39.0192,2004-11-21,167298000,175,Released,Alexander,5.6,927
155000000,36,1966,en,Alexander,39.0192,2004-11-21,167298000,175,Released,Alexander,5.6,927
155000000,28,1966,en,Alexander,39.0192,2004-11-21,167298000,175,Released,Alexander,5.6,927
155000000,12,1966,en,Alexander,39.0192,2004-11-21,167298000,175,Released,Alexander,5.6,927
155000000,18,1966,en,Alexander,39.0192,2004-11-21,167298000,175,Released,Alexander,5.6,927
155000000,10749,1966,en,Alexander,39.0192,2004-11-21,167298000,175,Released,Alexander,5.6,927
35000000,28,1969,es,Bandidas,20.277,2006-01-18,10496300,93,Released,Bandidas,5.8,307
35000000,35,1969,es,Bandidas,20.277,2006-01-18,10496300,93,Released,Bandidas,5.8,307
35000000,37,1969,es,Bandidas,20.277,2006-01-18,10496300,93,Released,Bandidas,5.8,307
35000000,80,1969,es,Bandidas,20.277,2006-01-18,10496300,93,Released,Bandidas,5.8,307
10000000,27,1970,en,"The Grudge",35.6954,2004-10-22,183475000,92,Released,"The Grudge",5.8,865
10000000,9648,1970,en,"The Grudge",35.6954,2004-10-22,183475000,92,Released,"The Grudge",5.8,865
10000000,53,1970,en,"The Grudge",35.6954,2004-10-22,183475000,92,Released,"The Grudge",5.8,865
20000000,27,1975,en,"The Grudge 2",13.9069,2006-10-13,39143800,102,Released,"The Grudge 2",5.2,283
20000000,53,1975,en,"The Grudge 2",13.9069,2006-10-13,39143800,102,Released,"The Grudge 2",5.2,283
130000000,12,1979,en,"4: Rise of the Silver Surfer",60.8107,2007-06-13,289048000,92,Released,"Fantastic 4: Rise of the Silver Surfer",5.4,2589
130000000,14,1979,en,"4: Rise of the Silver Surfer",60.8107,2007-06-13,289048000,92,Released,"Fantastic 4: Rise of the Silver Surfer",5.4,2589
130000000,28,1979,en,"4: Rise of the Silver Surfer",60.8107,2007-06-13,289048000,92,Released,"Fantastic 4: Rise of the Silver Surfer",5.4,2589
130000000,53,1979,en,"4: Rise of the Silver Surfer",60.8107,2007-06-13,289048000,92,Released,"Fantastic 4: Rise of the Silver Surfer",5.4,2589
25000000,18,1985,en,"The Constant Gardener",20.6797,2005-08-31,82466700,129,Released,"The Constant Gardener",6.8,417
25000000,9648,1985,en,"The Constant Gardener",20.6797,2005-08-31,82466700,129,Released,"The Constant Gardener",6.8,417
25000000,53,1985,en,"The Constant Gardener",20.6797,2005-08-31,82466700,129,Released,"The Constant Gardener",6.8,417
16000000,18,1988,en,"A Mighty Heart",9.71739,2007-01-01,18928900,100,Released,"A Mighty Heart",6.7,95
16000000,53,1988,en,"A Mighty Heart",9.71739,2007-01-01,18928900,100,Released,"A Mighty Heart",6.7,95
10000000,18,1989,en,"My Blueberry Nights",10.7338,2007-05-16,21786700,111,Released,"My Blueberry Nights",6,190
10000000,10749,1989,en,"My Blueberry Nights",10.7338,2007-05-16,21786700,111,Released,"My Blueberry Nights",6,190
115000000,12,1995,en,"Lara Croft: Tomb Raider",41.4986,2001-06-11,274703000,100,Released,"Lara Croft: Tomb Raider",5.7,2192
115000000,14,1995,en,"Lara Croft: Tomb Raider",41.4986,2001-06-11,274703000,100,Released,"Lara Croft: Tomb Raider",5.7,2192
115000000,28,1995,en,"Lara Croft: Tomb Raider",41.4986,2001-06-11,274703000,100,Released,"Lara Croft: Tomb Raider",5.7,2192
115000000,53,1995,en,"Lara Croft: Tomb Raider",41.4986,2001-06-11,274703000,100,Released,"Lara Croft: Tomb Raider",5.7,2192
95000000,28,1996,en,"Lara Croft Tomb Raider: The Cradle of Life",56.8111,2003-07-21,156505000,117,Released,"Lara Croft Tomb Raider: The Cradle of Life",5.5,1418
95000000,12,1996,en,"Lara Croft Tomb Raider: The Cradle of Life",56.8111,2003-07-21,156505000,117,Released,"Lara Croft Tomb Raider: The Cradle of Life",5.5,1418
95000000,14,1996,en,"Lara Croft Tomb Raider: The Cradle of Life",56.8111,2003-07-21,156505000,117,Released,"Lara Croft Tomb Raider: The Cradle of Life",5.5,1418
95000000,53,1996,en,"Lara Croft Tomb Raider: The Cradle of Life",56.8111,2003-07-21,156505000,117,Released,"Lara Croft Tomb Raider: The Cradle of Life",5.5,1418
74500000,12,1997,en,"Deux frères",8.88432,2004-04-07,62172000,109,Released,"Two Brothers",6.9,180
74500000,18,1997,en,"Deux frères",8.88432,2004-04-07,62172000,109,Released,"Two Brothers",6.9,180
74500000,10751,1997,en,"Deux frères",8.88432,2004-04-07,62172000,109,Released,"Two Brothers",6.9,180
1700000,18,1999,en,"In the Bedroom",6.97964,2001-11-23,0,130,Released,"In the Bedroom",6.4,89
1700000,53,1999,en,"In the Bedroom",6.97964,2001-11-23,0,130,Released,"In the Bedroom",6.4,89
21000000,18,2001,en,"We Own the Night",14.5187,2007-05-25,54926900,117,Released,"We Own the Night",6.5,323
21000000,80,2001,en,"We Own the Night",14.5187,2007-05-25,54926900,117,Released,"We Own the Night",6.5,323
21000000,53,2001,en,"We Own the Night",14.5187,2007-05-25,54926900,117,Released,"We Own the Night",6.5,323
0,14,2008,zh,"Wu Ji",3.86603,2005-12-15,0,98,Released,"The Promise",5,29
0,18,2008,zh,"Wu Ji",3.86603,2005-12-15,0,98,Released,"The Promise",5,29
0,28,2008,zh,"Wu Ji",3.86603,2005-12-15,0,98,Released,"The Promise",5,29
0,53,2008,zh,"Wu Ji",3.86603,2005-12-15,0,98,Released,"The Promise",5,29
0,10749,2008,zh,"Wu Ji",3.86603,2005-12-15,0,98,Released,"The Promise",5,29
852510,18,2009,ro,"4 luni, 3 săptămîni și 2 zile",9.27013,2007-08-24,1185780,113,Released,"4 Months, 3 Weeks and 2 Days",7.3,156
7300000,16,2011,fr,Persepolis,24.282,2007-05-23,0,95,Released,Persepolis,7.7,450
7300000,18,2011,fr,Persepolis,24.282,2007-05-23,0,95,Released,Persepolis,7.7,450
14000000,18,2013,fr,"Le scaphandre et le papillon",13.6549,2007-05-22,19777600,112,Released,"The Diving Bell and the Butterfly",7.4,283
35000000,35,2018,en,"The Wedding Planner",14.9494,2001-01-26,94728500,103,Released,"The Wedding Planner",5.5,427
50000000,35,2022,en,"Mr. Deeds",18.1214,2002-06-28,171270000,96,Released,"Mr. Deeds",5.6,644
50000000,10749,2022,en,"Mr. Deeds",18.1214,2002-06-28,171270000,96,Released,"Mr. Deeds",5.6,644
100000000,37,2023,en,Hidalgo,16.7593,2004-03-05,108103000,136,Released,Hidalgo,6.5,318
100000000,12,2023,en,Hidalgo,16.7593,2004-03-05,108103000,136,Released,Hidalgo,6.5,318
110000000,18,2024,en,"The Patriot",23.6573,2000-06-28,215294000,165,Released,"The Patriot",6.8,1099
110000000,36,2024,en,"The Patriot",23.6573,2000-06-28,215294000,165,Released,"The Patriot",6.8,1099
110000000,10752,2024,en,"The Patriot",23.6573,2000-06-28,215294000,165,Released,"The Patriot",6.8,1099
110000000,28,2024,en,"The Patriot",23.6573,2000-06-28,215294000,165,Released,"The Patriot",6.8,1099
52000000,9648,2026,en,Hostage,23.6637,2005-03-09,77944700,113,Released,Hostage,6.2,512
52000000,18,2026,en,Hostage,23.6637,2005-03-09,77944700,113,Released,Hostage,6.2,512
52000000,53,2026,en,Hostage,23.6637,2005-03-09,77944700,113,Released,Hostage,6.2,512
52000000,80,2026,en,Hostage,23.6637,2005-03-09,77944700,113,Released,Hostage,6.2,512
45000000,28,2034,en,"Training Day",52.0811,2001-10-05,104876000,122,Released,"Training Day",7.3,1634
45000000,80,2034,en,"Training Day",52.0811,2001-10-05,104876000,122,Released,"Training Day",7.3,1634
45000000,18,2034,en,"Training Day",52.0811,2001-10-05,104876000,122,Released,"Training Day",7.3,1634
45000000,53,2034,en,"Training Day",52.0811,2001-10-05,104876000,122,Released,"Training Day",7.3,1634
60000000,80,2043,en,"Along Came a Spider",21.2528,2001-04-06,105179000,104,Released,"Along Came a Spider",6.1,400
60000000,9648,2043,en,"Along Came a Spider",21.2528,2001-04-06,105179000,104,Released,"Along Came a Spider",6.1,400
60000000,53,2043,en,"Along Came a Spider",21.2528,2001-04-06,105179000,104,Released,"Along Came a Spider",6.1,400
60000000,28,2043,en,"Along Came a Spider",21.2528,2001-04-06,105179000,104,Released,"Along Came a Spider",6.1,400
40000000,10749,2044,en,"The Lake House",29.8874,2006-06-16,114830000,99,Released,"The Lake House",6.5,670
40000000,18,2044,en,"The Lake House",29.8874,2006-06-16,114830000,99,Released,"The Lake House",6.5,670
40000000,9648,2044,en,"The Lake House",29.8874,2006-06-16,114830000,99,Released,"The Lake House",6.5,670
120000000,28,2048,en,"I, Robot",95.9145,2004-07-15,347235000,115,Released,"I, Robot",6.7,3793
120000000,878,2048,en,"I, Robot",95.9145,2004-07-15,347235000,115,Released,"I, Robot",6.7,3793
0,10402,2054,en,"Mr. Holland's Opus",6.77529,1995-12-29,106270000,137,Released,"Mr. Holland's Opus",6.9,113
0,18,2054,en,"Mr. Holland's Opus",6.77529,1995-12-29,106270000,137,Released,"Mr. Holland's Opus",6.9,113
0,10751,2054,en,"Mr. Holland's Opus",6.77529,1995-12-29,106270000,137,Released,"Mr. Holland's Opus",6.9,113
22000000,37,2055,en,"Open Range",19.0682,2003-08-29,68296300,139,Released,"Open Range",7,262
500000,18,2056,en,"The Station Agent",11.5785,2003-01-26,8679810,88,Released,"The Station Agent",7.4,210
500000,35,2056,en,"The Station Agent",11.5785,2003-01-26,8679810,88,Released,"The Station Agent",7.4,210
42000000,18,2057,en,"Original Sin",14.8314,2001-08-03,35402300,118,Released,"Original Sin",5.8,198
42000000,53,2057,en,"Original Sin",14.8314,2001-08-03,35402300,118,Released,"Original Sin",5.8,198
42000000,9648,2057,en,"Original Sin",14.8314,2001-08-03,35402300,118,Released,"Original Sin",5.8,198
42000000,10749,2057,en,"Original Sin",14.8314,2001-08-03,35402300,118,Released,"Original Sin",5.8,198
100000000,12,2059,en,"National Treasure",58.8493,2004-11-19,347452000,131,Released,"National Treasure",6.4,1926
100000000,28,2059,en,"National Treasure",58.8493,2004-11-19,347452000,131,Released,"National Treasure",6.4,1926
100000000,53,2059,en,"National Treasure",58.8493,2004-11-19,347452000,131,Released,"National Treasure",6.4,1926
100000000,9648,2059,en,"National Treasure",58.8493,2004-11-19,347452000,131,Released,"National Treasure",6.4,1926
150000000,16,2062,en,Ratatouille,65.6774,2007-06-22,623723000,111,Released,Ratatouille,7.5,4369
150000000,35,2062,en,Ratatouille,65.6774,2007-06-22,623723000,111,Released,Ratatouille,7.5,4369
150000000,10751,2062,en,Ratatouille,65.6774,2007-06-22,623723000,111,Released,Ratatouille,7.5,4369
150000000,14,2062,en,Ratatouille,65.6774,2007-06-22,623723000,111,Released,Ratatouille,7.5,4369
90000000,878,2067,en,"Mission to Mars",16.0583,2000-03-10,60874600,114,Released,"Mission to Mars",5.7,369
41300000,35,2069,en,"The Whole Nine Yards",23.4411,2000-02-18,106372000,98,Released,"The Whole Nine Yards",6.2,531
41300000,80,2069,en,"The Whole Nine Yards",23.4411,2000-02-18,106372000,98,Released,"The Whole Nine Yards",6.2,531
7000000,35,2074,en,"Flirting with Disaster",5.50032,1996-03-22,14702400,92,Released,"Flirting with Disaster",6.3,66
7000000,10749,2074,en,"Flirting with Disaster",5.50032,1996-03-22,14702400,92,Released,"Flirting with Disaster",6.3,66
150000000,12,2080,en,"X-Men Origins: Wolverine",5.95433,2009-04-28,373063000,107,Released,"X-Men Origins: Wolverine",6.2,4021
150000000,28,2080,en,"X-Men Origins: Wolverine",5.95433,2009-04-28,373063000,107,Released,"X-Men Origins: Wolverine",6.2,4021
150000000,53,2080,en,"X-Men Origins: Wolverine",5.95433,2009-04-28,373063000,107,Released,"X-Men Origins: Wolverine",6.2,4021
150000000,878,2080,en,"X-Men Origins: Wolverine",5.95433,2009-04-28,373063000,107,Released,"X-Men Origins: Wolverine",6.2,4021
13000000,35,2084,en,"Birthday Girl",5.8313,2001-09-06,0,93,Released,"Birthday Girl",6.1,103
13000000,80,2084,en,"Birthday Girl",5.8313,2001-09-06,0,93,Released,"Birthday Girl",6.1,103
13000000,53,2084,en,"Birthday Girl",5.8313,2001-09-06,0,93,Released,"Birthday Girl",6.1,103
25000000,28,2085,en,"Romeo Must Die",19.7501,2000-03-20,91036800,115,Released,"Romeo Must Die",6,330
25000000,80,2085,en,"Romeo Must Die",19.7501,2000-03-20,91036800,115,Released,"Romeo Must Die",6,330
25000000,53,2085,en,"Romeo Must Die",19.7501,2000-03-20,91036800,115,Released,"Romeo Must Die",6,330
11500000,28,2088,en,"Romeo Is Bleeding",4.8504,1993-09-13,3275580,100,Released,"Romeo Is Bleeding",5.7,36
11500000,80,2088,en,"Romeo Is Bleeding",4.8504,1993-09-13,3275580,100,Released,"Romeo Is Bleeding",5.7,36
11500000,18,2088,en,"Romeo Is Bleeding",4.8504,1993-09-13,3275580,100,Released,"Romeo Is Bleeding",5.7,36
11500000,53,2088,en,"Romeo Is Bleeding",4.8504,1993-09-13,3275580,100,Released,"Romeo Is Bleeding",5.7,36
72000000,28,2100,en,"The Last Castle",15.4332,2001-10-19,27642700,131,Released,"The Last Castle",7,285
72000000,18,2100,en,"The Last Castle",15.4332,2001-10-19,27642700,131,Released,"The Last Castle",7,285
72000000,53,2100,en,"The Last Castle",15.4332,2001-10-19,27642700,131,Released,"The Last Castle",7,285
11000000,35,2105,en,"American Pie",60.7672,1999-07-09,235483000,95,Released,"American Pie",6.4,2296
11000000,10749,2105,en,"American Pie",60.7672,1999-07-09,235483000,95,Released,"American Pie",6.4,2296
15300000,18,2110,fr,Wasabi,18.2096,2001-10-31,0,94,Released,Wasabi,6.2,283
15300000,28,2110,fr,Wasabi,18.2096,2001-10-31,0,94,Released,Wasabi,6.2,283
15300000,35,2110,fr,Wasabi,18.2096,2001-10-31,0,94,Released,Wasabi,6.2,283
90000000,18,2112,en,Payback,17.4579,1999-02-05,161626000,100,Released,Payback,6.7,548
90000000,28,2112,en,Payback,17.4579,1999-02-05,161626000,100,Released,Payback,6.7,548
90000000,53,2112,en,Payback,17.4579,1999-02-05,161626000,100,Released,Payback,6.7,548
90000000,80,2112,en,Payback,17.4579,1999-02-05,161626000,100,Released,Payback,6.7,548
137000000,12,2114,en,"Final Fantasy: The Spirits Within",26.0749,2001-07-02,85131800,106,Released,"Final Fantasy: The Spirits Within",5.9,433
